fixture,sample_id,kendall_tau,top1_hit_rate,top3_hit_rate,top5_hit_rate,baseline_size,perturbed_size
p1-01,103,0.600000,1.000000,0.666667,0.800000,7,7
p1-01,104,0.600000,1.000000,0.666667,1.000000,7,7
p1-01,105,0.333333,0.000000,0.666667,0.800000,7,7
p1-01,106,0.733333,1.000000,0.666667,1.000000,7,7
p1-01,107,0.866667,1.000000,0.666667,1.000000,7,7
p1-01,108,0.466667,1.000000,0.666667,0.800000,7,7
p1-01,109,0.866667,1.000000,0.666667,1.000000,7,7
p1-01,110,0.866667,1.000000,0.666667,1.000000,7,7
p1-01,111,1.000000,1.000000,1.000000,1.000000,7,7
p1-01,112,0.866667,1.000000,0.666667,1.000000,7,7
p1-01,113,0.600000,1.000000,0.666667,0.800000,7,7
p1-01,114,0.600000,1.000000,0.666667,0.800000,7,7
p1-01,115,1.000000,1.000000,1.000000,1.000000,7,7
p1-01,116,0.600000,1.000000,0.666667,0.800000,7,7
p1-01,117,0.466667,1.000000,0.666667,0.800000,7,7
p1-01,118,1.000000,1.000000,1.000000,1.000000,7,7
p1-01,119,0.733333,1.000000,0.666667,1.000000,7,7
p1-01,120,1.000000,1.000000,1.000000,1.000000,7,7
p1-01,121,0.733333,1.000000,0.666667,1.000000,7,7
p1-01,122,0.600000,1.000000,0.666667,1.000000,7,7
p1-01,123,0.600000,0.000000,0.666667,1.000000,7,7
p1-01,124,0.866667,1.000000,0.666667,1.000000,7,7
p1-01,125,0.466667,1.000000,0.666667,0.800000,7,7
p1-01,126,0.866667,1.000000,0.666667,1.000000,7,7
p1-01,127,0.733333,1.000000,0.666667,1.000000,7,7
p1-01,128,0.733333,1.000000,0.666667,1.000000,7,7
p1-01,129,0.600000,1.000000,0.666667,1.000000,7,7
p1-01,130,0.466667,1.000000,0.666667,0.800000,7,7
p1-01,131,0.600000,1.000000,0.666667,1.000000,7,7
p1-01,132,0.866667,1.000000,1.000000,1.000000,7,7
p1-01,133,0.466667,0.000000,0.666667,1.000000,7,7
p1-01,134,0.466667,1.000000,0.666667,0.800000,7,7
p1-01,135,0.600000,1.000000,0.666667,1.000000,7,7
p1-01,136,0.866667,1.000000,0.666667,1.000000,7,7
p1-01,137,1.000000,1.000000,1.000000,1.000000,7,7
p1-01,138,0.733333,1.000000,0.666667,1.000000,7,7
p1-01,139,0.733333,1.000000,0.666667,1.000000,7,7
p1-01,140,0.866667,1.000000,1.000000,1.000000,7,7
p1-01,141,0.866667,1.000000,1.000000,1.000000,7,7
p1-01,142,0.866667,1.000000,1.000000,1.000000,7,7
p1-01,143,0.733333,1.000000,0.666667,1.000000,7,7
p1-01,144,0.866667,1.000000,0.666667,1.000000,7,7
p1-01,145,0.733333,1.000000,0.666667,1.000000,7,7
p1-01,146,0.600000,1.000000,0.666667,0.800000,7,7
p1-01,147,0.333333,0.000000,0.666667,0.800000,7,7
p1-01,148,1.000000,1.000000,1.000000,1.000000,7,7
p1-01,149,0.733333,1.000000,0.666667,1.000000,7,7
p1-01,150,0.733333,1.000000,0.666667,1.000000,7,7
p1-01,151,0.600000,1.000000,0.666667,1.000000,7,7
p1-01,152,1.000000,1.000000,1.000000,1.000000,7,7
p1-01,153,0.733333,1.000000,0.666667,1.000000,7,7
p1-01,154,0.600000,1.000000,0.666667,0.800000,7,7
p1-01,155,1.000000,1.000000,1.000000,1.000000,7,7
p1-01,156,0.600000,1.000000,0.666667,1.000000,7,7
p1-01,157,0.600000,1.000000,0.666667,0.800000,7,7
p1-01,158,0.733333,1.000000,0.666667,1.000000,7,7
p1-01,159,0.600000,1.000000,0.666667,0.800000,7,7
p1-01,160,0.733333,1.000000,0.666667,1.000000,7,7
p1-01,161,0.866667,1.000000,0.666667,1.000000,7,7
p1-01,162,0.866667,1.000000,1.000000,1.000000,7,7
p1-01,163,0.866667,1.000000,1.000000,1.000000,7,7
p1-01,164,0.866667,1.000000,0.666667,1.000000,7,7
p1-01,165,0.733333,1.000000,0.666667,1.000000,7,7
p1-01,166,0.733333,1.000000,0.666667,1.000000,7,7
p1-01,167,0.733333,1.000000,0.666667,1.000000,7,7
p1-01,168,0.866667,1.000000,1.000000,1.000000,7,7
p1-01,169,0.866667,1.000000,1.000000,1.000000,7,7
p1-01,170,0.466667,1.000000,0.666667,0.800000,7,7
p1-01,171,0.600000,1.000000,0.666667,1.000000,7,7
p1-01,172,0.600000,1.000000,0.666667,1.000000,7,7
p1-01,173,0.733333,1.000000,0.666667,1.000000,7,7
p1-01,174,0.600000,1.000000,0.666667,1.000000,7,7
p1-01,175,0.600000,1.000000,1.000000,0.800000,7,7
p1-01,176,0.733333,1.000000,0.666667,1.000000,7,7
p1-01,177,0.600000,1.000000,0.666667,1.000000,7,7
p1-01,178,0.733333,1.000000,0.666667,1.000000,7,7
p1-01,179,0.866667,1.000000,1.000000,1.000000,7,7
p1-01,180,0.600000,1.000000,0.666667,1.000000,7,7
p1-01,181,0.466667,1.000000,0.666667,0.800000,7,7
p1-01,182,1.000000,1.000000,1.000000,1.000000,7,7
p1-01,183,1.000000,1.000000,1.000000,1.000000,7,7
p1-01,184,0.866667,1.000000,0.666667,1.000000,7,7
p1-01,185,0.866667,1.000000,1.000000,1.000000,7,7
p1-01,186,0.733333,1.000000,0.666667,1.000000,7,7
p1-01,187,0.733333,1.000000,0.666667,1.000000,7,7
p1-01,188,0.733333,1.000000,0.666667,1.000000,7,7
p1-01,189,0.600000,1.000000,0.666667,1.000000,7,7
p1-01,190,0.733333,1.000000,0.666667,1.000000,7,7
p1-01,191,0.600000,1.000000,0.666667,0.800000,7,7
p1-01,192,0.733333,1.000000,0.666667,1.000000,7,7
p1-01,193,0.600000,1.000000,0.666667,0.800000,7,7
p1-01,194,0.733333,1.000000,0.666667,1.000000,7,7
p1-01,195,0.866667,1.000000,1.000000,1.000000,7,7
p1-01,196,0.733333,1.000000,0.666667,1.000000,7,7
p1-01,197,0.600000,1.000000,0.666667,1.000000,7,7
p1-01,198,0.866667,1.000000,0.666667,1.000000,7,7
p1-01,199,0.733333,1.000000,0.666667,1.000000,7,7
p1-02,0,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,1,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,2,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,3,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,4,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,5,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,6,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,7,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,8,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,9,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,10,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,11,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,12,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,13,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,14,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,15,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,16,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,17,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,18,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,19,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,20,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,21,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,22,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,23,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,24,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,25,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,26,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,27,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,28,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,29,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,30,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,31,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,32,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,33,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,34,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,35,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,36,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,37,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,38,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,39,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,40,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,41,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,42,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,43,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,44,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,45,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,46,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,47,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,48,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,49,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,50,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,51,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,52,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,53,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,54,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,55,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,56,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,57,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,58,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,59,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,60,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,61,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,62,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,63,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,64,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,65,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,66,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,67,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,68,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,69,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,70,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,71,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,72,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,73,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,74,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,75,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,76,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,77,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,78,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,79,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,80,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,81,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,82,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,83,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,84,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,85,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,86,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,87,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,88,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,89,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,90,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,91,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,92,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,93,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,94,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,95,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,96,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,97,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,98,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,99,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,100,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,101,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,102,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,103,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,104,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,105,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,106,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,107,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,108,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,109,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,110,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,111,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,112,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,113,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,114,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,115,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,116,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,117,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,118,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,119,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,120,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,121,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,122,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,123,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,124,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,125,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,126,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,127,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,128,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,129,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,130,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,131,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,132,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,133,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,134,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,135,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,136,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,137,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,138,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,139,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,140,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,141,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,142,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,143,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,144,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,145,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,146,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,147,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,148,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,149,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,150,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,151,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,152,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,153,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,154,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,155,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,156,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,157,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,158,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,159,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,160,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,161,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,162,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,163,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,164,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,165,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,166,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,167,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,168,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,169,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,170,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,171,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,172,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,173,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,174,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,175,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,176,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,177,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,178,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,179,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,180,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,181,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,182,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,183,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,184,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,185,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,186,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,187,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,188,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,189,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,190,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,191,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,192,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,193,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,194,0.400000,1.000000,0.666667,1.000000,5,5
p1-02,195,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,196,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,197,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,198,1.000000,1.000000,1.000000,1.000000,5,5
p1-02,199,1.000000,1.000000,1.000000,1.000000,5,5
p1-03,0,0.619048,0.000000,1.000000,1.000000,8,8
p1-03,1,0.809524,1.000000,1.000000,1.000000,8,8
p1-03,2,0.619048,1.000000,0.666667,1.000000,8,8
p1-03,3,0.809524,1.000000,1.000000,0.800000,8,8
p1-03,4,0.904762,1.000000,1.000000,1.000000,8,8
p1-03,5,0.523810,0.000000,0.666667,1.000000,8,8
p1-03,6,0.523810,0.000000,0.666667,1.000000,8,8
p1-03,7,0.619048,1.000000,0.666667,1.000000,8,8
p1-03,8,0.428571,1.000000,0.666667,0.800000,8,8
p1-03,9,0.619048,0.000000,1.000000,0.800000,8,8
p1-03,10,0.809524,1.000000,1.000000,1.000000,8,8
p1-03,11,0.619048,0.000000,1.000000,1.000000,8,8
p1-03,12,0.904762,1.000000,1.000000,1.000000,8,8
p1-03,13,0.714286,1.000000,1.000000,0.800000,8,8
p1-03,14,0.619048,0.000000,1.000000,0.800000,8,8
p1-03,15,0.714286,1.000000,1.000000,0.800000,8,8
p1-03,16,0.428571,1.000000,0.666667,0.800000,8,8
p1-03,17,0.714286,0.000000,1.000000,0.800000,8,8
p1-03,18,0.619048,0.000000,1.000000,0.800000,8,8
p1-03,19,0.714286,1.000000,1.000000,0.800000,8,8
p1-03,20,0.619048,1.000000,0.666667,1.000000,8,8
p1-03,21,0.428571,1.000000,0.666667,0.800000,8,8
p1-03,22,0.523810,0.000000,0.666667,1.000000,8,8
p1-03,23,1.000000,1.000000,1.000000,1.000000,8,8
p1-03,24,0.904762,1.000000,1.000000,1.000000,8,8
p1-03,25,0.809524,1.000000,1.000000,0.800000,8,8
p1-03,26,1.000000,1.000000,1.000000,1.000000,8,8
p1-03,27,0.523810,1.000000,0.666667,1.000000,8,8
p1-03,28,0.714286,0.000000,1.000000,1.000000,8,8
p1-03,29,0.428571,1.000000,0.666667,0.800000,8,8
p1-03,30,0.904762,1.000000,1.000000,1.000000,8,8
p1-03,31,0.428571,0.000000,0.666667,1.000000,8,8
p1-03,32,0.809524,1.000000,1.000000,1.000000,8,8
p1-03,33,0.523810,1.000000,0.666667,0.800000,8,8
p1-03,34,0.428571,1.000000,0.666667,0.800000,8,8
p1-03,35,0.428571,1.000000,0.666667,0.800000,8,8
p1-03,36,1.000000,1.000000,1.000000,1.000000,8,8
p1-03,37,0.809524,1.000000,1.000000,0.800000,8,8
p1-03,38,0.714286,1.000000,1.000000,0.800000,8,8
p1-03,39,0.523810,0.000000,0.666667,1.000000,8,8
p1-03,40,0.904762,1.000000,1.000000,1.000000,8,8
p1-03,41,1.000000,1.000000,1.000000,1.000000,8,8
p1-03,42,0.714286,0.000000,1.000000,1.000000,8,8
p1-03,43,0.428571,1.000000,0.666667,0.800000,8,8
p1-03,44,0.714286,0.000000,1.000000,1.000000,8,8
p1-03,45,0.809524,1.000000,1.000000,0.800000,8,8
p1-03,46,0.523810,0.000000,0.666667,1.000000,8,8
p1-03,47,0.619048,1.000000,0.666667,1.000000,8,8
p1-03,48,1.000000,1.000000,1.000000,1.000000,8,8
p1-03,49,0.523810,1.000000,0.666667,0.800000,8,8
p1-03,50,0.904762,1.000000,1.000000,1.000000,8,8
p1-03,51,0.809524,1.000000,1.000000,1.000000,8,8
p1-03,52,0.619048,1.000000,0.666667,1.000000,8,8
p1-03,53,0.619048,1.000000,0.666667,1.000000,8,8
p1-03,54,0.904762,1.000000,1.000000,1.000000,8,8
p1-03,55,0.809524,1.000000,1.000000,1.000000,8,8
p1-03,56,0.714286,1.000000,1.000000,0.800000,8,8
p1-03,57,0.523810,0.000000,1.000000,0.600000,8,8
p1-03,58,0.809524,1.000000,1.000000,0.800000,8,8
p1-03,59,0.904762,1.000000,1.000000,1.000000,8,8
p1-03,60,0.904762,1.000000,1.000000,1.000000,8,8
p1-03,61,0.523810,0.000000,0.666667,1.000000,8,8
p1-03,62,1.000000,1.000000,1.000000,1.000000,8,8
p1-03,63,0.809524,0.000000,1.000000,1.000000,8,8
p1-03,64,0.809524,0.000000,1.000000,1.000000,8,8
p1-03,65,0.809524,1.000000,1.000000,1.000000,8,8
p1-03,66,0.714286,1.000000,1.000000,0.800000,8,8
p1-03,67,0.904762,1.000000,1.000000,1.000000,8,8
p1-03,68,0.428571,1.000000,0.666667,0.800000,8,8
p1-03,69,0.428571,0.000000,0.666667,0.800000,8,8
p1-03,70,0.428571,0.000000,0.666667,0.800000,8,8
p1-03,71,0.809524,1.000000,1.000000,1.000000,8,8
p1-03,72,0.809524,1.000000,1.000000,0.800000,8,8
p1-03,73,0.904762,1.000000,1.000000,1.000000,8,8
p1-03,74,0.523810,0.000000,0.666667,1.000000,8,8
p1-03,75,0.428571,1.000000,0.666667,0.800000,8,8
p1-03,76,0.523810,0.000000,0.666667,1.000000,8,8
p1-03,77,0.428571,1.000000,0.666667,0.800000,8,8
p1-03,78,0.904762,1.000000,1.000000,1.000000,8,8
p1-03,79,0.809524,1.000000,1.000000,1.000000,8,8
p1-03,80,0.809524,1.000000,1.000000,1.000000,8,8
p1-03,81,0.428571,1.000000,0.666667,0.800000,8,8
p1-03,82,0.619048,1.000000,1.000000,0.600000,8,8
p1-03,83,0.523810,0.000000,0.666667,1.000000,8,8
p1-03,84,0.619048,1.000000,0.666667,1.000000,8,8
p1-03,85,0.428571,1.000000,0.666667,0.800000,8,8
p1-03,86,0.428571,1.000000,0.666667,0.800000,8,8
p1-03,87,0.809524,1.000000,1.000000,1.000000,8,8
p1-03,88,0.809524,1.000000,1.000000,0.800000,8,8
p1-03,89,0.904762,1.000000,1.000000,1.000000,8,8
p1-03,90,0.428571,1.000000,0.666667,0.800000,8,8
p1-03,91,0.904762,1.000000,1.000000,1.000000,8,8
p1-03,92,0.809524,1.000000,1.000000,1.000000,8,8
p1-03,93,0.523810,0.000000,0.666667,1.000000,8,8
p1-03,94,0.904762,1.000000,1.000000,1.000000,8,8
p1-03,95,0.904762,1.000000,1.000000,1.000000,8,8
p1-03,96,0.904762,1.000000,1.000000,1.000000,8,8
p1-03,97,0.809524,1.000000,1.000000,1.000000,8,8
p1-03,98,0.714286,1.000000,1.000000,1.000000,8,8
p1-03,99,0.714286,1.000000,1.000000,0.800000,8,8
p1-03,100,0.904762,1.000000,1.000000,1.000000,8,8
p1-03,101,0.809524,1.000000,1.000000,0.800000,8,8
p1-03,102,0.904762,1.000000,1.000000,1.000000,8,8
p1-03,103,0.714286,0.000000,1.000000,1.000000,8,8
p1-03,104,0.619048,1.000000,0.666667,1.000000,8,8
p1-03,105,0.523810,0.000000,1.000000,0.600000,8,8
p1-03,106,0.523810,0.000000,0.666667,1.000000,8,8
p1-03,107,0.809524,1.000000,1.000000,0.800000,8,8
p1-03,108,0.619048,1.000000,0.666667,1.000000,8,8
p1-03,109,1.000000,1.000000,1.000000,1.000000,8,8
p1-03,110,0.714286,1.000000,0.666667,1.000000,8,8
p1-03,111,1.000000,1.000000,1.000000,1.000000,8,8
p1-03,112,0.714286,1.000000,1.000000,0.800000,8,8
p1-03,113,0.904762,1.000000,1.000000,1.000000,8,8
p1-03,114,0.428571,0.000000,0.666667,0.800000,8,8
p1-03,115,0.809524,1.000000,1.000000,0.800000,8,8
p1-03,116,0.523810,1.000000,0.666667,1.000000,8,8
p1-03,117,0.809524,1.000000,1.000000,1.000000,8,8
p1-03,118,0.619048,1.000000,0.666667,1.000000,8,8
p1-03,119,0.904762,1.000000,1.000000,1.000000,8,8
p1-03,120,0.523810,0.000000,0.666667,1.000000,8,8
p1-03,121,0.904762,1.000000,1.000000,1.000000,8,8
p1-03,122,0.523810,0.000000,0.666667,1.000000,8,8
p1-03,123,0.904762,1.000000,1.000000,1.000000,8,8
p1-03,124,0.714286,1.000000,1.000000,1.000000,8,8
p1-03,125,0.714286,0.000000,1.000000,1.000000,8,8
p1-03,126,0.714286,1.000000,1.000000,0.800000,8,8
p1-03,127,0.809524,1.000000,1.000000,0.800000,8,8
p1-03,128,0.714286,1.000000,0.666667,1.000000,8,8
p1-03,129,0.714286,1.000000,0.666667,1.000000,8,8
p1-03,130,0.714286,1.000000,0.666667,1.000000,8,8
p1-03,131,0.904762,1.000000,1.000000,1.000000,8,8
p1-03,132,0.904762,1.000000,1.000000,1.000000,8,8
p1-03,133,0.523810,0.000000,0.666667,1.000000,8,8
p1-03,134,0.714286,0.000000,1.000000,0.800000,8,8
p1-03,135,0.619048,1.000000,0.666667,1.000000,8,8
p1-03,136,0.619048,0.000000,1.000000,0.800000,8,8
p1-03,137,0.809524,1.000000,1.000000,0.800000,8,8
p1-03,138,0.809524,1.000000,1.000000,1.000000,8,8
p1-03,139,0.809524,1.000000,1.000000,1.000000,8,8
p1-03,140,0.714286,0.000000,1.000000,1.000000,8,8
p1-03,141,0.523810,1.000000,0.666667,1.000000,8,8
p1-03,142,0.619048,1.000000,0.666667,1.000000,8,8
p1-03,143,0.714286,1.000000,1.000000,1.000000,8,8
p1-03,144,0.619048,0.000000,0.666667,1.000000,8,8
p1-03,145,0.619048,1.000000,0.666667,1.000000,8,8
p1-03,146,0.428571,1.000000,0.666667,0.800000,8,8
p1-03,147,0.428571,0.000000,0.666667,1.000000,8,8
p1-03,148,0.904762,1.000000,1.000000,1.000000,8,8
p1-03,149,0.523810,0.000000,1.000000,1.000000,8,8
p1-03,150,0.809524,1.000000,1.000000,1.000000,8,8
p1-03,151,0.809524,1.000000,1.000000,0.800000,8,8
