fixture,variant,active_count,kendall_tau,top5_hit_rate,baseline_size,perturbed_size,baseline_saturated_dp_count,perturbed_saturated_dp_count,baseline_total_abs_magnitude,perturbed_total_abs_magnitude,magnitude_recovery_fraction,mean_abs_magnitude_delta,max_abs_magnitude_delta
p2-02,broken+manualIde+length+commitGap,4,0.333333,0.800000,6,6,0,0,37.000000,21.000000,0.567568,2.666667,10.000000
p2-02,gain+broken+manualIde+length+commitGap,5,0.333333,0.800000,6,6,0,0,37.000000,21.000000,0.567568,2.666667,10.000000
p2-02,skipTests+manualIde+length+commitGap,4,1.000000,1.000000,6,6,0,0,37.000000,37.000000,1.000000,0.000000,0.000000
p2-02,gain+skipTests+manualIde+length+commitGap,5,1.000000,1.000000,6,6,0,0,37.000000,37.000000,1.000000,0.000000,0.000000
p2-02,broken+skipTests+manualIde+length+commitGap,5,1.000000,1.000000,6,6,0,0,37.000000,37.000000,1.000000,0.000000,0.000000
p2-02,gain+broken+skipTests+manualIde+length+commitGap,6,1.000000,1.000000,6,6,0,0,37.000000,37.000000,1.000000,0.000000,0.000000
p2-02,lag,1,-0.333333,0.800000,6,6,0,0,37.000000,0.000000,0.000000,6.166667,10.000000
p2-02,gain+lag,2,-0.333333,0.800000,6,6,0,0,37.000000,0.000000,0.000000,6.166667,10.000000
p2-02,broken+lag,2,-0.333333,0.800000,6,6,0,0,37.000000,0.000000,0.000000,6.166667,10.000000
p2-02,gain+broken+lag,3,-0.333333,0.800000,6,6,0,0,37.000000,0.000000,0.000000,6.166667,10.000000
p2-02,skipTests+lag,2,0.200000,0.800000,6,6,0,0,37.000000,13.000000,0.351351,4.000000,7.000000
p2-02,gain+skipTests+lag,3,0.200000,0.800000,6,6,0,0,37.000000,13.000000,0.351351,4.000000,7.000000
p2-02,broken+skipTests+lag,3,0.200000,0.800000,6,6,0,0,37.000000,13.000000,0.351351,4.000000,7.000000
p2-02,gain+broken+skipTests+lag,4,0.200000,0.800000,6,6,0,0,37.000000,13.000000,0.351351,4.000000,7.000000
p2-02,manualIde+lag,2,-0.333333,0.800000,6,6,0,0,37.000000,0.000000,0.000000,6.166667,10.000000
p2-02,gain+manualIde+lag,3,-0.333333,0.800000,6,6,0,0,37.000000,0.000000,0.000000,6.166667,10.000000
p2-02,broken+manualIde+lag,3,-0.333333,0.800000,6,6,0,0,37.000000,0.000000,0.000000,6.166667,10.000000
p2-02,gain+broken+manualIde+lag,4,-0.333333,0.800000,6,6,0,0,37.000000,0.000000,0.000000,6.166667,10.000000
p2-02,skipTests+manualIde+lag,3,0.200000,0.800000,6,6,0,0,37.000000,16.000000,0.432432,3.500000,7.000000
p2-02,gain+skipTests+manualIde+lag,4,0.200000,0.800000,6,6,0,0,37.000000,16.000000,0.432432,3.500000,7.000000
p2-02,broken+skipTests+manualIde+lag,4,0.200000,0.800000,6,6,0,0,37.000000,16.000000,0.432432,3.500000,7.000000
p2-02,gain+broken+skipTests+manualIde+lag,5,0.200000,0.800000,6,6,0,0,37.000000,16.000000,0.432432,3.500000,7.000000
p2-02,length+lag,2,-0.333333,0.800000,6,6,0,0,37.000000,0.000000,0.000000,6.166667,10.000000
p2-02,gain+length+lag,3,-0.333333,0.800000,6,6,0,0,37.000000,0.000000,0.000000,6.166667,10.000000
p2-02,broken+length+lag,3,-0.333333,0.800000,6,6,0,0,37.000000,0.000000,0.000000,6.166667,10.000000
p2-02,gain+broken+length+lag,4,-0.333333,0.800000,6,6,0,0,37.000000,0.000000,0.000000,6.166667,10.000000
p2-02,skipTests+length+lag,3,0.200000,0.800000,6,6,0,0,37.000000,13.000000,0.351351,4.000000,7.000000
p2-02,gain+skipTests+length+lag,4,0.200000,0.800000,6,6,0,0,37.000000,13.000000,0.351351,4.000000,7.000000
p2-02,broken+skipTests+length+lag,4,0.200000,0.800000,6,6,0,0,37.000000,13.000000,0.351351,4.000000,7.000000
p2-02,gain+broken+skipTests+length+lag,5,0.200000,0.800000,6,6,0,0,37.000000,13.000000,0.351351,4.000000,7.000000
p2-02,manualIde+length+lag,3,-0.333333,0.800000,6,6,0,0,37.000000,0.000000,0.000000,6.166667,10.000000
p2-02,gain+manualIde+length+lag,4,-0.333333,0.800000,6,6,0,0,37.000000,0.000000,0.000000,6.166667,10.000000
p2-02,broken+manualIde+length+lag,4,-0.333333,0.800000,6,6,0,0,37.000000,0.000000,0.000000,6.166667,10.000000
p2-02,gain+broken+manualIde+length+lag,5,-0.333333,0.800000,6,6,0,0,37.000000,0.000000,0.000000,6.166667,10.000000
p2-02,skipTests+manualIde+length+lag,4,0.200000,0.800000,6,6,0,0,37.000000,16.000000,0.432432,3.500000,7.000000
p2-02,gain+skipTests+manualIde+length+lag,5,0.200000,0.800000,6,6,0,0,37.000000,16.000000,0.432432,3.500000,7.000000
p2-02,broken+skipTests+manualIde+length+lag,5,0.200000,0.800000,6,6,0,0,37.000000,16.000000,0.432432,3.500000,7.000000
p2-02,gain+broken+skipTests+manualIde+length+lag,6,0.200000,0.800000,6,6,0,0,37.000000,16.000000,0.432432,3.500000,7.000000
p2-02,commitGap+lag,2,0.333333,0.800000,6,6,0,0,37.000000,21.000000,0.567568,2.666667,10.000000
p2-02,gain+commitGap+lag,3,0.333333,0.800000,6,6,0,0,37.000000,21.000000,0.567568,2.666667,10.000000
p2-02,broken+commitGap+lag,3,0.333333,0.800000,6,6,0,0,37.000000,21.000000,0.567568,2.666667,10.000000
p2-02,gain+broken+commitGap+lag,4,0.333333,0.800000,6,6,0,0,37.000000,21.000000,0.567568,2.666667,10.000000
p2-02,skipTests+commitGap+lag,3,1.000000,1.000000,6,6,0,0,37.000000,34.000000,0.918919,0.500000,1.000000
p2-02,gain+skipTests+commitGap+lag,4,1.000000,1.000000,6,6,0,0,37.000000,34.000000,0.918919,0.500000,1.000000
p2-02,broken+skipTests+commitGap+lag,4,1.000000,1.000000,6,6,0,0,37.000000,34.000000,0.918919,0.500000,1.000000
p2-02,gain+broken+skipTests+commitGap+lag,5,1.000000,1.000000,6,6,0,0,37.000000,34.000000,0.918919,0.500000,1.000000
p2-02,manualIde+commitGap+lag,3,0.333333,0.800000,6,6,0,0,37.000000,21.000000,0.567568,2.666667,10.000000
p2-02,gain+manualIde+commitGap+lag,4,0.333333,0.800000,6,6,0,0,37.000000,21.000000,0.567568,2.666667,10.000000
p2-02,broken+manualIde+commitGap+lag,4,0.333333,0.800000,6,6,0,0,37.000000,21.000000,0.567568,2.666667,10.000000
p2-02,gain+broken+manualIde+commitGap+lag,5,0.333333,0.800000,6,6,0,0,37.000000,21.000000,0.567568,2.666667,10.000000
p2-02,skipTests+manualIde+commitGap+lag,4,1.000000,1.000000,6,6,0,0,37.000000,37.000000,1.000000,0.000000,0.000000
p2-02,gain+skipTests+manualIde+commitGap+lag,5,1.000000,1.000000,6,6,0,0,37.000000,37.000000,1.000000,0.000000,0.000000
p2-02,broken+skipTests+manualIde+commitGap+lag,5,1.000000,1.000000,6,6,0,0,37.000000,37.000000,1.000000,0.000000,0.000000
p2-02,gain+broken+skipTests+manualIde+commitGap+lag,6,1.000000,1.000000,6,6,0,0,37.000000,37.000000,1.000000,0.000000,0.000000
p2-02,length+commitGap+lag,3,0.333333,0.800000,6,6,0,0,37.000000,21.000000,0.567568,2.666667,10.000000
p2-02,gain+length+commitGap+lag,4,0.333333,0.800000,6,6,0,0,37.000000,21.000000,0.567568,2.666667,10.000000
p2-02,broken+length+commitGap+lag,4,0.333333,0.800000,6,6,0,0,37.000000,21.000000,0.567568,2.666667,10.000000
p2-02,gain+broken+length+commitGap+lag,5,0.333333,0.800000,6,6,0,0,37.000000,21.000000,0.567568,2.666667,10.000000
p2-02,skipTests+length+commitGap+lag,4,1.000000,1.000000,6,6,0,0,37.000000,34.000000,0.918919,0.500000,1.000000
p2-02,gain+skipTests+length+commitGap+lag,5,1.000000,1.000000,6,6,0,0,37.000000,34.000000,0.918919,0.500000,1.000000
p2-02,broken+skipTests+length+commitGap+lag,5,1.000000,1.000000,6,6,0,0,37.000000,34.000000,0.918919,0.500000,1.000000
p2-02,gain+broken+skipTests+length+commitGap+lag,6,1.000000,1.000000,6,6,0,0,37.000000,34.000000,0.918919,0.500000,1.000000
p2-02,manualIde+length+commitGap+lag,4,0.333333,0.800000,6,6,0,0,37.000000,21.000000,0.567568,2.666667,10.000000
p2-02,gain+manualIde+length+commitGap+lag,5,0.333333,0.800000,6,6,0,0,37.000000,21.000000,0.567568,2.666667,10.000000
p2-02,broken+manualIde+length+commitGap+lag,5,0.333333,0.800000,6,6,0,0,37.000000,21.000000,0.567568,2.666667,10.000000
p2-02,gain+broken+manualIde+length+commitGap+lag,6,0.333333,0.800000,6,6,0,0,37.000000,21.000000,0.567568,2.666667,10.000000
p2-02,skipTests+manualIde+length+commitGap+lag,5,1.000000,1.000000,6,6,0,0,37.000000,37.000000,1.000000,0.000000,0.000000
p2-02,gain+skipTests+manualIde+length+commitGap+lag,6,1.000000,1.000000,6,6,0,0,37.000000,37.000000,1.000000,0.000000,0.000000
p2-02,broken+skipTests+manualIde+length+commitGap+lag,6,1.000000,1.000000,6,6,0,0,37.000000,37.000000,1.000000,0.000000,0.000000
p2-02,gain+broken+skipTests+manualIde+length+commitGap+lag,7,1.000000,1.000000,6,6,0,0,37.000000,37.000000,1.000000,0.000000,0.000000
p2-03,(none),0,0.333333,1.000000,5,5,0,0,20.000000,0.000000,0.000000,4.000000,7.000000
p2-03,gain,1,0.333333,1.000000,5,5,0,0,20.000000,0.000000,0.000000,4.000000,7.000000
p2-03,broken,1,0.666667,1.000000,5,5,0,0,20.000000,1.000000,0.050000,4.200000,7.000000
p2-03,gain+broken,2,0.666667,1.000000,5,5,0,0,20.000000,1.000000,0.050000,4.200000,7.000000
p2-03,skipTests,1,0.333333,1.000000,5,5,0,0,20.000000,9.000000,0.450000,2.200000,7.000000
p2-03,gain+skipTests,2,0.333333,1.000000,5,5,0,0,20.000000,11.000000,0.550000,2.200000,7.000000
p2-03,broken+skipTests,2,0.000000,1.000000,5,5,0,0,20.000000,8.000000,0.400000,2.400000,7.000000
p2-03,gain+broken+skipTests,3,0.000000,1.000000,5,5,0,0,20.000000,9.000000,0.450000,2.600000,7.000000
p2-03,manualIde,1,0.333333,1.000000,5,5,0,0,20.000000,5.000000,0.250000,3.000000,7.000000
p2-03,gain+manualIde,2,0.333333,1.000000,5,5,0,0,20.000000,5.000000,0.250000,3.000000,7.000000
p2-03,broken+manualIde,2,0.333333,1.000000,5,5,0,0,20.000000,4.000000,0.200000,3.200000,7.000000
p2-03,gain+broken+manualIde,3,0.333333,1.000000,5,5,0,0,20.000000,4.000000,0.200000,3.200000,7.000000
p2-03,skipTests+manualIde,2,0.333333,1.000000,5,5,0,0,20.000000,14.000000,0.700000,1.600000,7.000000
p2-03,gain+skipTests+manualIde,3,0.000000,1.000000,5,5,0,0,20.000000,15.000000,0.750000,1.800000,7.000000
p2-03,broken+skipTests+manualIde,3,0.333333,1.000000,5,5,0,0,20.000000,13.000000,0.650000,1.400000,7.000000
p2-03,gain+broken+skipTests+manualIde,4,0.333333,1.000000,5,5,0,0,20.000000,13.000000,0.650000,1.400000,7.000000
p2-03,length,1,0.333333,1.000000,5,5,0,0,20.000000,0.000000,0.000000,4.000000,7.000000
p2-03,gain+length,2,0.333333,1.000000,5,5,0,0,20.000000,0.000000,0.000000,4.000000,7.000000
p2-03,broken+length,2,0.666667,1.000000,5,5,0,0,20.000000,1.000000,0.050000,4.200000,7.000000
p2-03,gain+broken+length,3,0.666667,1.000000,5,5,0,0,20.000000,1.000000,0.050000,4.200000,7.000000
p2-03,skipTests+length,2,0.333333,1.000000,5,5,0,0,20.000000,9.000000,0.450000,2.200000,7.000000
p2-03,gain+skipTests+length,3,0.333333,1.000000,5,5,0,0,20.000000,11.000000,0.550000,2.200000,7.000000
p2-03,broken+skipTests+length,3,0.000000,1.000000,5,5,0,0,20.000000,8.000000,0.400000,2.400000,7.000000
p2-03,gain+broken+skipTests+length,4,0.000000,1.000000,5,5,0,0,20.000000,9.000000,0.450000,2.600000,7.000000
p2-03,manualIde+length,2,0.333333,1.000000,5,5,0,0,20.000000,5.000000,0.250000,3.000000,7.000000
p2-03,gain+manualIde+length,3,0.333333,1.000000,5,5,0,0,20.000000,5.000000,0.250000,3.000000,7.000000
p2-03,broken+manualIde+length,3,0.333333,1.000000,5,5,0,0,20.000000,4.000000,0.200000,3.200000,7.000000
p2-03,gain+broken+manualIde+length,4,0.333333,1.000000,5,5,0,0,20.000000,4.000000,0.200000,3.200000,7.000000
p2-03,skipTests+manualIde+length,3,0.333333,1.000000,5,5,0,0,20.000000,14.000000,0.700000,1.600000,7.000000
p2-03,gain+skipTests+manualIde+length,4,0.000000,1.000000,5,5,0,0,20.000000,15.000000,0.750000,1.800000,7.000000
p2-03,broken+skipTests+manualIde+length,4,0.333333,1.000000,5,5,0,0,20.000000,13.000000,0.650000,1.400000,7.000000
p2-03,gain+broken+skipTests+manualIde+length,5,0.333333,1.000000,5,5,0,0,20.000000,13.000000,0.650000,1.400000,7.000000
p2-03,commitGap,1,0.333333,1.000000,5,5,0,0,20.000000,7.000000,0.350000,2.600000,7.000000
p2-03,gain+commitGap,2,0.333333,1.000000,5,5,0,0,20.000000,7.000000,0.350000,2.600000,7.000000
p2-03,broken+commitGap,2,0.333333,1.000000,5,5,0,0,20.000000,8.000000,0.400000,2.800000,7.000000
p2-03,gain+broken+commitGap,3,0.333333,1.000000,5,5,0,0,20.000000,8.000000,0.400000,2.800000,7.000000
p2-03,skipTests+commitGap,2,1.000000,1.000000,5,5,0,0,20.000000,16.000000,0.800000,0.800000,4.000000
p2-03,gain+skipTests+commitGap,3,1.000000,1.000000,5,5,0,0,20.000000,18.000000,0.900000,0.800000,3.000000
p2-03,broken+skipTests+commitGap,3,0.666667,1.000000,5,5,0,0,20.000000,15.000000,0.750000,1.000000,5.000000
p2-03,gain+broken+skipTests+commitGap,4,0.666667,1.000000,5,5,0,0,20.000000,16.000000,0.800000,1.200000,5.000000
p2-03,manualIde+commitGap,2,0.333333,1.000000,5,5,0,0,20.000000,12.000000,0.600000,1.600000,7.000000
p2-03,gain+manualIde+commitGap,3,0.333333,1.000000,5,5,0,0,20.000000,12.000000,0.600000,1.600000,7.000000
p2-03,broken+manualIde+commitGap,3,0.333333,1.000000,5,5,0,0,20.000000,11.000000,0.550000,1.800000,7.000000
p2-03,gain+broken+manualIde+commitGap,4,0.333333,1.000000,5,5,0,0,20.000000,11.000000,0.550000,1.800000,7.000000
p2-03,skipTests+manualIde+commitGap,3,1.000000,1.000000,5,5,0,0,20.000000,21.000000,1.050000,0.200000,1.000000
p2-03,gain+skipTests+manualIde+commitGap,4,0.333333,1.000000,5,5,0,0,20.000000,22.000000,1.100000,0.400000,2.000000
p2-03,broken+skipTests+manualIde+commitGap,4,1.000000,1.000000,5,5,0,0,20.000000,20.000000,1.000000,0.000000,0.000000
p2-03,gain+broken+skipTests+manualIde+commitGap,5,1.000000,1.000000,5,5,0,0,20.000000,20.000000,1.000000,0.000000,0.000000
p2-03,length+commitGap,2,0.333333,1.000000,5,5,0,0,20.000000,7.000000,0.350000,2.600000,7.000000
p2-03,gain+length+commitGap,3,0.333333,1.000000,5,5,0,0,20.000000,7.000000,0.350000,2.600000,7.000000
p2-03,broken+length+commitGap,3,0.333333,1.000000,5,5,0,0,20.000000,8.000000,0.400000,2.800000,7.000000
p2-03,gain+broken+length+commitGap,4,0.333333,1.000000,5,5,0,0,20.000000,8.000000,0.400000,2.800000,7.000000
p2-03,skipTests+length+commitGap,3,1.000000,1.000000,5,5,0,0,20.000000,16.000000,0.800000,0.800000,4.000000
p2-03,gain+skipTests+length+commitGap,4,1.000000,1.000000,5,5,0,0,20.000000,18.000000,0.900000,0.800000,3.000000
p2-03,broken+skipTests+length+commitGap,4,0.666667,1.000000,5,5,0,0,20.000000,15.000000,0.750000,1.000000,5.000000
p2-03,gain+broken+skipTests+length+commitGap,5,0.666667,1.000000,5,5,0,0,20.000000,16.000000,0.800000,1.200000,5.000000
p2-03,manualIde+length+commitGap,3,0.333333,1.000000,5,5,0,0,20.000000,12.000000,0.600000,1.600000,7.000000
p2-03,gain+manualIde+length+commitGap,4,0.333333,1.000000,5,5,0,0,20.000000,12.000000,0.600000,1.600000,7.000000
p2-03,broken+manualIde+length+commitGap,4,0.333333,1.000000,5,5,0,0,20.000000,11.000000,0.550000,1.800000,7.000000
p2-03,gain+broken+manualIde+length+commitGap,5,0.333333,1.000000,5,5,0,0,20.000000,11.000000,0.550000,1.800000,7.000000
p2-03,skipTests+manualIde+length+commitGap,4,1.000000,1.000000,5,5,0,0,20.000000,21.000000,1.050000,0.200000,1.000000
p2-03,gain+skipTests+manualIde+length+commitGap,5,0.333333,1.000000,5,5,0,0,20.000000,22.000000,1.100000,0.400000,2.000000
p2-03,broken+skipTests+manualIde+length+commitGap,5,1.000000,1.000000,5,5,0,0,20.000000,20.000000,1.000000,0.000000,0.000000
p2-03,gain+broken+skipTests+manualIde+length+commitGap,6,1.000000,1.000000,5,5,0,0,20.000000,20.000000,1.000000,0.000000,0.000000
p2-03,lag,1,0.333333,1.000000,5,5,0,0,20.000000,0.000000,0.000000,4.000000,7.000000
p2-03,gain+lag,2,0.666667,1.000000,5,5,0,0,20.000000,1.000000,0.050000,4.200000,7.000000
p2-03,broken+lag,2,0.666667,1.000000,5,5,0,0,20.000000,2.000000,0.100000,4.400000,7.000000
p2-03,gain+broken+lag,3,0.666667,1.000000,5,5,0,0,20.000000,2.000000,0.100000,4.400000,7.000000
p2-03,skipTests+lag,2,0.000000,1.000000,5,5,0,0,20.000000,10.000000,0.500000,2.400000,7.000000
p2-03,gain+skipTests+lag,3,0.000000,1.000000,5,5,0,0,20.000000,8.000000,0.400000,2.400000,7.000000
p2-03,broken+skipTests+lag,3,0.000000,1.000000,5,5,0,0,20.000000,9.000000,0.450000,2.600000,7.000000
p2-03,gain+broken+skipTests+lag,4,0.333333,1.000000,5,5,0,0,20.000000,9.000000,0.450000,2.600000,7.000000
p2-03,manualIde+lag,2,0.333333,1.000000,5,5,0,0,20.000000,5.000000,0.250000,3.000000,7.000000
p2-03,gain+manualIde+lag,3,0.333333,1.000000,5,5,0,0,20.000000,5.000000,0.250000,3.000000,7.000000
p2-03,broken+manualIde+lag,3,0.333333,1.000000,5,5,0,0,20.000000,3.000000,0.150000,3.400000,7.000000
p2-03,gain+broken+manualIde+lag,4,0.333333,1.000000,5,5,0,0,20.000000,4.000000,0.200000,3.200000,7.000000
p2-03,skipTests+manualIde+lag,3,0.333333,1.000000,5,5,0,0,20.000000,14.000000,0.700000,1.600000,7.000000
p2-03,gain+skipTests+manualIde+lag,4,0.333333,1.000000,5,5,0,0,20.000000,14.000000,0.700000,1.600000,7.000000
p2-03,broken+skipTests+manualIde+lag,4,0.333333,1.000000,5,5,0,0,20.000000,13.000000,0.650000,1.400000,7.000000
p2-03,gain+broken+skipTests+manualIde+lag,5,0.333333,1.000000,5,5,0,0,20.000000,13.000000,0.650000,1.400000,7.000000
p2-03,length+lag,2,0.333333,1.000000,5,5,0,0,20.000000,0.000000,0.000000,4.000000,7.000000
p2-03,gain+length+lag,3,0.666667,1.000000,5,5,0,0,20.000000,1.000000,0.050000,4.200000,7.000000
p2-03,broken+length+lag,3,0.666667,1.000000,5,5,0,0,20.000000,2.000000,0.100000,4.400000,7.000000
p2-03,gain+broken+length+lag,4,0.666667,1.000000,5,5,0,0,20.000000,2.000000,0.100000,4.400000,7.000000
p2-03,skipTests+length+lag,3,0.000000,1.000000,5,5,0,0,20.000000,10.000000,0.500000,2.400000,7.000000
p2-03,gain+skipTests+length+lag,4,0.000000,1.000000,5,5,0,0,20.000000,8.000000,0.400000,2.400000,7.000000
p2-03,broken+skipTests+length+lag,4,0.000000,1.000000,5,5,0,0,20.000000,9.000000,0.450000,2.600000,7.000000
p2-03,gain+broken+skipTests+length+lag,5,0.333333,1.000000,5,5,0,0,20.000000,9.000000,0.450000,2.600000,7.000000
p2-03,manualIde+length+lag,3,0.333333,1.000000,5,5,0,0,20.000000,5.000000,0.250000,3.000000,7.000000
p2-03,gain+manualIde+length+lag,4,0.333333,1.000000,5,5,0,0,20.000000,5.000000,0.250000,3.000000,7.000000
p2-03,broken+manualIde+length+lag,4,0.333333,1.000000,5,5,0,0,20.000000,3.000000,0.150000,3.400000,7.000000
p2-03,gain+broken+manualIde+length+lag,5,0.333333,1.000000,5,5,0,0,20.000000,4.000000,0.200000,3.200000,7.000000
p2-03,skipTests+manualIde+length+lag,4,0.333333,1.000000,5,5,0,0,20.000000,14.000000,0.700000,1.600000,7.000000
p2-03,gain+skipTests+manualIde+length+lag,5,0.333333,1.000000,5,5,0,0,20.000000,14.000000,0.700000,1.600000,7.000000
p2-03,broken+skipTests+manualIde+length+lag,5,0.333333,1.000000,5,5,0,0,20.000000,13.000000,0.650000,1.400000,7.000000
p2-03,gain+broken+skipTests+manualIde+length+lag,6,0.333333,1.000000,5,5,0,0,20.000000,13.000000,0.650000,1.400000,7.000000
p2-03,commitGap+lag,2,0.333333,1.000000,5,5,0,0,20.000000,7.000000,0.350000,2.600000,7.000000
p2-03,gain+commitGap+lag,3,0.333333,1.000000,5,5,0,0,20.000000,8.000000,0.400000,2.800000,7.000000
p2-03,broken+commitGap+lag,3,0.333333,1.000000,5,5,0,0,20.000000,9.000000,0.450000,3.000000,7.000000
p2-03,gain+broken+commitGap+lag,4,0.333333,1.000000,5,5,0,0,20.000000,9.000000,0.450000,3.000000,7.000000
p2-03,skipTests+commitGap+lag,3,0.666667,1.000000,5,5,0,0,20.000000,17.000000,0.850000,1.000000,4.000000
p2-03,gain+skipTests+commitGap+lag,4,0.666667,1.000000,5,5,0,0,20.000000,15.000000,0.750000,1.000000,5.000000
p2-03,broken+skipTests+commitGap+lag,4,0.666667,1.000000,5,5,0,0,20.000000,16.000000,0.800000,1.200000,5.000000
p2-03,gain+broken+skipTests+commitGap+lag,5,0.666667,1.000000,5,5,0,0,20.000000,16.000000,0.800000,1.200000,6.000000
p2-03,manualIde+commitGap+lag,3,0.333333,1.000000,5,5,0,0,20.000000,12.000000,0.600000,1.600000,7.000000
p2-03,gain+manualIde+commitGap+lag,4,0.333333,1.000000,5,5,0,0,20.000000,12.000000,0.600000,1.600000,7.000000
p2-03,broken+manualIde+commitGap+lag,4,0.333333,1.000000,5,5,0,0,20.000000,10.000000,0.500000,2.000000,7.000000
p2-03,gain+broken+manualIde+commitGap+lag,5,0.333333,1.000000,5,5,0,0,20.000000,11.000000,0.550000,1.800000,7.000000
p2-03,skipTests+manualIde+commitGap+lag,4,1.000000,1.000000,5,5,0,0,20.000000,21.000000,1.050000,0.200000,1.000000
p2-03,gain+skipTests+manualIde+commitGap+lag,5,1.000000,1.000000,5,5,0,0,20.000000,21.000000,1.050000,0.200000,1.000000
p2-03,broken+skipTests+manualIde+commitGap+lag,5,1.000000,1.000000,5,5,0,0,20.000000,20.000000,1.000000,0.000000,0.000000
p2-03,gain+broken+skipTests+manualIde+commitGap+lag,6,1.000000,1.000000,5,5,0,0,20.000000,20.000000,1.000000,0.000000,0.000000
p2-03,length+commitGap+lag,3,0.333333,1.000000,5,5,0,0,20.000000,7.000000,0.350000,2.600000,7.000000
p2-03,gain+length+commitGap+lag,4,0.333333,1.000000,5,5,0,0,20.000000,8.000000,0.400000,2.800000,7.000000
p2-03,broken+length+commitGap+lag,4,0.333333,1.000000,5,5,0,0,20.000000,9.000000,0.450000,3.000000,7.000000
p2-03,gain+broken+length+commitGap+lag,5,0.333333,1.000000,5,5,0,0,20.000000,9.000000,0.450000,3.000000,7.000000
p2-03,skipTests+length+commitGap+lag,4,0.666667,1.000000,5,5,0,0,20.000000,17.000000,0.850000,1.000000,4.000000
p2-03,gain+skipTests+length+commitGap+lag,5,0.666667,1.000000,5,5,0,0,20.000000,15.000000,0.750000,1.000000,5.000000
p2-03,broken+skipTests+length+commitGap+lag,5,0.666667,1.000000,5,5,0,0,20.000000,16.000000,0.800000,1.200000,5.000000
p2-03,gain+broken+skipTests+length+commitGap+lag,6,0.666667,1.000000,5,5,0,0,20.000000,16.000000,0.800000,1.200000,6.000000
p2-03,manualIde+length+commitGap+lag,4,0.333333,1.000000,5,5,0,0,20.000000,12.000000,0.600000,1.600000,7.000000
p2-03,gain+manualIde+length+commitGap+lag,5,0.333333,1.000000,5,5,0,0,20.000000,12.000000,0.600000,1.600000,7.000000
p2-03,broken+manualIde+length+commitGap+lag,5,0.333333,1.000000,5,5,0,0,20.000000,10.000000,0.500000,2.000000,7.000000
p2-03,gain+broken+manualIde+length+commitGap+lag,6,0.333333,1.000000,5,5,0,0,20.000000,11.000000,0.550000,1.800000,7.000000
p2-03,skipTests+manualIde+length+commitGap+lag,5,1.000000,1.000000,5,5,0,0,20.000000,21.000000,1.050000,0.200000,1.000000
p2-03,gain+skipTests+manualIde+length+commitGap+lag,6,1.000000,1.000000,5,5,0,0,20.000000,21.000000,1.050000,0.200000,1.000000
p2-03,broken+skipTests+manualIde+length+commitGap+lag,6,1.000000,1.000000,5,5,0,0,20.000000,20.000000,1.000000,0.000000,0.000000
p2-03,gain+broken+skipTests+manualIde+length+commitGap+lag,7,1.000000,1.000000,5,5,0,0,20.000000,20.000000,1.000000,0.000000,0.000000
p2-04,(none),0,1.000000,1.000000,0,0,0,0,0.000000,0.000000,1.000000,0.000000,0.000000
p2-04,gain,1,1.000000,1.000000,0,0,0,0,0.000000,0.000000,1.000000,0.000000,0.000000
p2-04,broken,1,1.000000,1.000000,0,0,0,0,0.000000,0.000000,1.000000,0.000000,0.000000
p2-04,gain+broken,2,1.000000,1.000000,0,0,0,0,0.000000,0.000000,1.000000,0.000000,0.000000
p2-04,skipTests,1,1.000000,1.000000,0,0,0,0,0.000000,0.000000,1.000000,0.000000,0.000000
p2-04,gain+skipTests,2,1.000000,1.000000,0,0,0,0,0.000000,0.000000,1.000000,0.000000,0.000000
p2-04,broken+skipTests,2,1.000000,1.000000,0,0,0,0,0.000000,0.000000,1.000000,0.000000,0.000000
p2-04,gain+broken+skipTests,3,1.000000,1.000000,0,0,0,0,0.000000,0.000000,1.000000,0.000000,0.000000
p2-04,manualIde,1,1.000000,1.000000,0,0,0,0,0.000000,0.000000,1.000000,0.000000,0.000000
p2-04,gain+manualIde,2,1.000000,1.000000,0,0,0,0,0.000000,0.000000,1.000000,0.000000,0.000000
p2-04,broken+manualIde,2,1.000000,1.000000,0,0,0,0,0.000000,0.000000,1.000000,0.000000,0.000000
p2-04,gain+broken+manualIde,3,1.000000,1.000000,0,0,0,0,0.000000,0.000000,1.000000,0.000000,0.000000
p2-04,skipTests+manualIde,2,1.000000,1.000000,0,0,0,0,0.000000,0.000000,1.000000,0.000000,0.000000
p2-04,gain+skipTests+manualIde,3,1.000000,1.000000,0,0,0,0,0.000000,0.000000,1.000000,0.000000,0.000000
p2-04,broken+skipTests+manualIde,3,1.000000,1.000000,0,0,0,0,0.000000,0.000000,1.000000,0.000000,0.000000
p2-04,gain+broken+skipTests+manualIde,4,1.000000,1.000000,0,0,0,0,0.000000,0.000000,1.000000,0.000000,0.000000
p2-04,length,1,1.000000,1.000000,0,0,0,0,0.000000,0.000000,1.000000,0.000000,0.000000
p2-04,gain+length,2,1.000000,1.000000,0,0,0,0,0.000000,0.000000,1.000000,0.000000,0.000000
p2-04,broken+length,2,1.000000,1.000000,0,0,0,0,0.000000,0.000000,1.000000,0.000000,0.000000
p2-04,gain+broken+length,3,1.000000,1.000000,0,0,0,0,0.000000,0.000000,1.000000,0.000000,0.000000
p2-04,skipTests+length,2,1.000000,1.000000,0,0,0,0,0.000000,0.000000,1.000000,0.000000,0.000000
