fixture,sample_id,kendall_tau,top1_hit_rate,top3_hit_rate,top5_hit_rate,baseline_size,perturbed_size
will-02,157,1.000000,1.000000,1.000000,1.000000,5,5
will-02,158,0.400000,1.000000,0.666667,1.000000,5,5
will-02,159,0.400000,1.000000,0.666667,1.000000,5,5
will-02,160,1.000000,1.000000,1.000000,1.000000,5,5
will-02,161,1.000000,1.000000,1.000000,1.000000,5,5
will-02,162,1.000000,1.000000,1.000000,1.000000,5,5
will-02,163,0.400000,1.000000,0.666667,1.000000,5,5
will-02,164,1.000000,1.000000,1.000000,1.000000,5,5
will-02,165,0.400000,1.000000,0.666667,1.000000,5,5
will-02,166,1.000000,1.000000,1.000000,1.000000,5,5
will-02,167,1.000000,1.000000,1.000000,1.000000,5,5
will-02,168,0.400000,1.000000,0.666667,1.000000,5,5
will-02,169,1.000000,1.000000,1.000000,1.000000,5,5
will-02,170,1.000000,1.000000,1.000000,1.000000,5,5
will-02,171,0.400000,1.000000,0.666667,1.000000,5,5
will-02,172,1.000000,1.000000,1.000000,1.000000,5,5
will-02,173,0.400000,1.000000,0.666667,1.000000,5,5
will-02,174,1.000000,1.000000,1.000000,1.000000,5,5
will-02,175,0.400000,1.000000,0.666667,1.000000,5,5
will-02,176,0.400000,1.000000,0.666667,1.000000,5,5
will-02,177,0.400000,1.000000,0.666667,1.000000,5,5
will-02,178,1.000000,1.000000,1.000000,1.000000,5,5
will-02,179,0.400000,1.000000,0.666667,1.000000,5,5
will-02,180,0.400000,1.000000,0.666667,1.000000,5,5
will-02,181,1.000000,1.000000,1.000000,1.000000,5,5
will-02,182,1.000000,1.000000,1.000000,1.000000,5,5
will-02,183,1.000000,1.000000,1.000000,1.000000,5,5
