fixture,sample_id,kendall_tau,top1_hit_rate,top3_hit_rate,top5_hit_rate,baseline_size,perturbed_size
02-agent,185,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,186,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,187,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,188,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,189,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,190,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,191,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,192,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,193,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,194,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,195,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,196,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,197,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,198,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,199,1.000000,1.000000,1.000000,1.000000,0,0
03-agent,0,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,1,-0.333333,0.000000,1.000000,1.000000,3,3
03-agent,2,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,3,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,4,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,5,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,6,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,7,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,8,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,9,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,10,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,11,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,12,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,13,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,14,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,15,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,16,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,17,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,18,-0.333333,0.000000,1.000000,1.000000,3,3
03-agent,19,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,20,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,21,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,22,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,23,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,24,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,25,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,26,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,27,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,28,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,29,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,30,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,31,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,32,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,33,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,34,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,35,1.000000,1.000000,1.000000,1.000000,3,3
03-agent,36,-0.333333,0.000000,1.000000,1.000000,3,3
03-agent,37,1.000000,1.000000,1.000000,1.000000,3,3
